customer_id,churn
1-81688-734-X.78328,0
1-108-60109-X.78333,0
1-159-02525-8.78383,0
1-05-612510-1.78390,0
1-71375-493-2.78402,0
1-75534-389-2.78411,0
1-368-68772-5.78413,0
1-05-003326-4.78415,0
0-8121-3616-0.78418,0
0-552-44456-1.78420,0
1-135-53712-7.78443,0
1-72981-441-7.78458,0
0-693-35247-7.78481,0
0-619-25822-5.78526,0
1-944979-65-4.78533,0
0-215-53632-0.78534,0
0-231-78821-5.78540,0
1-84040-339-X.78561,0
0-8091-6083-8.78577,0
1-66826-721-7.78587,0
0-509-96110-X.78596,0
1-893525-20-1.78616,1
0-329-77718-1.78625,0
0-457-85002-7.78628,0
1-55270-073-9.78634,0
1-997065-95-9.78655,0
0-432-84152-0.78660,0
0-285-20051-8.78680,0
1-65256-287-7.78689,0
0-8226-7994-9.78702,0
0-361-33748-5.78704,0
0-202-39075-6.78711,0
1-4207-2620-X.78712,0
0-639-28196-6.78713,0
1-234-65679-5.78724,0
1-66591-092-5.78733,0
1-82914-651-3.78738,0
0-9713267-9-7.78757,0
0-447-77464-6.78801,0
1-63887-900-1.78806,0
0-323-69363-6.78808,0
0-7843-8218-2.78820,0
1-02-093790-4.78821,0
1-09-072470-5.78826,0
0-89275-417-6.78867,0
0-589-68822-7.78875,0
0-02-479782-0.78899,0
1-307-05400-5.78908,0
1-69563-592-2.78919,0
0-342-80736-6.78963,0
1-55726-521-6.78967,0
1-03-401529-X.78981,0
0-215-55026-9.78989,0
0-288-44381-0.79009,0
1-63568-187-1.79011,0
0-444-03148-0.79034,0
0-7804-3309-2.79039,0
0-88867-087-7.79043,0
1-03-481064-2.79047,0
0-02-829248-0.79058,0
1-213-77717-8.79068,1
1-09-440502-7.79072,0
1-56758-544-2.79085,0
1-311-60867-2.79094,0
1-327-52561-5.79097,0
1-274-00939-1.79105,0
0-474-27682-1.79117,1
1-251-72603-8.79122,0
1-108-56546-8.79125,0
0-654-06413-X.79127,0
1-74443-443-3.79138,0
0-303-98628-X.79150,0
1-278-07335-3.79164,0
1-67427-235-9.79167,0
0-8281-5565-8.79177,0
0-13-282364-0.79189,0
1-68550-456-6.79223,0
1-4702-6996-1.79230,0
1-970308-66-4.79231,0
1-377-60530-2.79262,0
0-265-33995-2.79265,0
1-4357-5125-6.79268,0
0-7046-6068-7.79275,0
0-9634903-0-3.79292,0
0-643-42134-3.79302,0
1-4355-6266-6.79303,0
0-7537-3316-1.79317,0
0-7166-1760-9.79319,0
1-190-60585-6.79340,0
1-872090-53-2.79347,0
1-327-68490-X.79352,0
0-470-93705-X.79355,0
0-7136-5811-8.79394,0
1-940546-46-X.79406,0
1-4771-8943-2.79429,0
1-4276-8299-2.79438,0
1-5110-0220-4.79439,0
0-502-59826-3.79448,0
0-518-77694-8.79452,0
1-232-83243-X.79470,0
1-9809-9113-8.79478,0
0-17-858012-0.79494,0
1-57364-309-2.79504,0
1-60726-020-4.79517,0
0-665-49132-8.79532,0
1-4150-5793-1.79548,0
1-143-42379-8.79556,0
0-16-610023-4.79562,0
0-235-48638-8.79599,0
0-332-72623-1.79630,0
0-7349-9620-9.79640,0
1-64612-867-2.79641,0
0-525-40169-5.79664,0
0-441-15001-2.79665,1
0-12-291637-9.79678,1
1-78333-892-X.79687,0
1-5225-5041-0.79696,0
0-7482-0543-8.79707,0
1-302-33916-8.79717,1
1-62278-092-2.79723,0
1-04-689730-6.79724,0
1-55777-917-1.79755,0
1-9828-9194-7.79761,0
1-72478-333-5.79776,0
0-7684-5501-4.79781,0
0-15-000370-6.79782,0
1-75506-181-1.79791,0
0-588-95519-1.79801,0
0-8228-4393-5.79806,0
1-80871-684-1.79815,0
0-683-28742-7.79816,0
1-358-98539-1.79817,1
1-343-12158-2.79825,0
0-350-12160-5.79826,0
0-410-94375-4.79827,0
1-75626-735-9.79828,0
0-345-95200-6.79842,0
1-5171-3189-8.79845,0
1-58741-536-4.79856,0
1-247-86509-6.79876,0
0-9526157-5-4.79882,0
0-904863-75-1.79896,0
1-64859-212-0.79903,1
0-86260-621-7.79910,0
1-00-981926-7.79948,0
0-18-536517-5.79954,0
1-282-15413-3.79966,0
0-392-55693-6.79995,0
1-290-51734-7.79998,0
0-469-12631-0.80026,1
0-539-95993-6.80045,0
0-236-11218-X.80058,0
0-409-03079-1.80073,0
0-10-115853-X.80075,0
1-9743-4367-7.80095,0
0-18-868671-1.80096,0
0-19-385547-X.80098,0
0-217-34352-X.80102,0
1-902270-36-3.80134,0
1-306-48269-0.80138,0
0-01-738206-8.80139,0
1-58058-901-4.80154,0
1-04-153139-7.80191,0
1-5175-3956-0.80195,1
1-74519-495-9.80215,0
0-588-89429-X.80219,0
0-440-70333-6.80224,0
1-326-23559-1.80235,0
0-9593231-8-X.80253,0
1-110-69513-6.80259,0
1-01-601456-2.80264,0
0-7708-0545-0.80283,0
1-06-754073-3.80304,0
0-07-842114-4.80323,0
0-917946-10-3.80331,0
1-211-76372-2.80338,0
0-18-802190-6.80341,0
1-03-440853-4.80346,0
1-58416-946-X.80357,0
0-01-923951-3.80366,0
1-58092-715-7.80369,0
0-04-182784-8.80385,0
1-275-25823-9.80386,0
1-914259-87-4.80393,0
0-07-039897-6.80394,0
1-68076-045-9.80409,0
0-7325-0133-4.80411,0
1-56023-704-X.80412,0
1-163-76056-0.80421,0
1-02-313949-9.80439,0
0-353-00698-X.80455,0
1-312-37487-X.80465,0
0-88908-170-0.80480,0
0-307-24296-X.80491,0
0-496-81819-8.80492,0
1-338-94421-5.80551,0
0-915793-39-3.80565,0
1-80336-308-8.80566,0
0-574-81947-9.80568,0
1-09-105216-6.80580,0
1-4139-2898-6.80583,0
1-213-28973-4.80587,0
0-548-15534-8.80597,0
1-932139-58-3.80599,0
1-4205-3654-0.80606,0
1-872682-02-2.80629,0
1-960597-67-1.80646,0
0-15-722577-1.80671,0
0-293-86752-6.80685,0
1-284-49507-8.80689,0
0-7557-3758-X.80693,0
1-391-44272-5.80695,0
0-08-686721-0.80698,0
0-381-57816-X.80700,0
1-79429-434-1.80724,0
1-4419-7517-9.80730,0
1-76699-512-8.80737,0
0-673-53243-7.80742,0
0-17-159737-0.80743,0
0-04-847722-2.80765,0
0-904588-73-4.80785,0
1-03-970114-0.80790,1
0-8144-1979-8.80811,0
0-676-58624-4.80820,0
0-473-34736-9.80867,0
1-886540-68-3.80870,0
1-326-06408-8.80873,0
0-239-69634-4.80882,0
0-637-87616-4.80905,0
0-602-30253-6.80909,0
0-613-46680-2.80914,0
0-342-29878-X.80915,0
1-4718-1311-8.80937,0
1-09-433258-5.80938,0
1-56942-057-2.80960,0
0-683-43283-4.80978,0
0-88507-167-0.80980,0
0-325-02318-2.80981,0
0-259-27134-9.81000,0
1-4812-7000-1.81006,0
1-320-56067-9.81014,0
1-80654-064-9.81015,0
1-5136-3513-1.81025,0
0-14-298721-2.81044,0
0-8271-4931-X.81045,0
1-7393957-2-7.81046,0
0-9801698-0-1.81047,0
0-08-159665-0.81050,0
1-75674-256-1.81062,0
1-5043-7216-6.81068,0
1-346-08461-0.81072,0
1-207-73357-1.81075,0
1-76295-161-4.81089,0
1-05-179950-3.81109,0
1-55775-074-2.81127,0
0-17-682387-5.81135,0
1-176-25878-8.81145,0
1-05-125820-0.81146,0
0-525-92580-5.81150,0
0-86356-390-2.81172,0
1-353-01484-3.81173,0
0-11-801608-3.81178,0
0-584-83360-1.81206,0
1-389-19119-2.81211,0
1-901635-95-3.81217,0
1-262-86820-3.81227,0
0-556-22232-6.81240,0
0-7362-2166-2.81242,0
0-8161-5821-5.81243,1
0-9738897-6-4.81252,0
0-7836-6046-4.81266,0
0-370-23583-5.81293,1
0-06-257181-8.81298,0
0-11-320534-1.81318,0
0-611-59958-9.81346,0
1-5156-4118-X.81363,0
0-09-146186-3.81368,0
1-182-42851-7.81377,0
0-408-29183-4.81384,0
1-5055-6508-1.81393,0
0-948625-02-3.81402,0
0-585-59163-6.81404,0
0-7446-9986-X.81406,0
1-62257-054-5.81439,0
1-115-04220-3.81443,0
1-988390-87-7.81446,0
1-5230-1876-3.81447,0
1-01-217105-1.81459,0
1-197-79632-0.81468,0
1-4711-3559-4.81477,0
1-295-32359-1.81480,0
0-8454-4152-3.81512,0
0-594-00680-5.81527,0
1-5496-3640-5.81545,0
0-481-08916-0.81546,0
0-86801-526-1.81547,0
0-9543380-2-2.81558,0
1-287-28663-1.81567,0
0-7656-1039-6.81576,0
1-5304-5854-4.81596,0
0-218-10919-9.81608,0
1-63394-117-5.81636,0
1-286-41173-4.81641,0
0-89329-908-1.81643,0
1-142-72298-8.81660,0
1-313-26099-1.81668,0
0-09-421930-3.81670,0
0-8311-5759-3.81673,0
0-7870-6196-4.81692,0
0-07-934673-1.81694,0
1-82137-273-5.81700,0
1-952444-56-X.81712,0
0-9801948-2-2.81713,0
0-911905-08-1.81715,0
1-228-47233-5.81728,0
0-9684104-6-4.81732,0
0-04-052089-7.81749,0
1-373-59279-6.81761,0
0-7148-9946-1.81781,0
1-340-83599-1.81785,0
1-5072-1684-X.81791,0
1-900597-69-1.81809,0
0-08-458542-0.81824,0
1-4140-3836-4.81846,0
0-9549739-4-1.81853,0
1-255-87354-X.81856,0
0-289-34860-9.81857,0
0-13-904497-3.81858,0
0-335-64276-4.81876,0
0-930774-40-X.81888,0
1-882132-46-7.81894,0
0-348-54822-2.81903,0
0-673-72173-6.81916,0
0-06-998656-8.81923,0
1-384-62759-6.81940,0
0-449-33234-9.81959,0
1-959060-71-6.81975,0
0-7289-2936-8.81977,0
1-4271-7255-2.81979,0
0-369-86746-7.81982,0
1-82813-973-4.82002,0
1-69292-909-7.82006,0
0-252-20596-0.82012,0
1-334-59099-0.82017,0
1-939364-11-6.82045,0
0-10-086909-2.82052,0
1-108-14772-0.82056,0
0-945024-48-7.82057,0
0-9711613-5-6.82078,0
1-09-686833-4.82091,0
1-307-80973-1.82100,0
1-03-066029-8.82101,0
1-934354-47-3.82111,0
1-204-52952-3.82115,0
1-86657-107-9.82119,0
0-08-702755-0.82135,0
0-679-21569-7.82140,0
0-543-24342-7.82151,0
0-04-546387-5.82163,0
1-315-11047-4.82166,0
1-893838-50-1.82176,0
0-15-044460-5.82179,0
0-613-59464-9.82184,0
1-03-600930-0.82189,0
0-677-61465-9.82196,0
0-297-48335-8.82201,0
1-86085-008-1.82205,0
1-903977-98-3.82216,0
0-309-88807-7.82233,0
0-462-27260-5.82240,0
0-85847-467-0.82255,0
0-06-715265-1.82285,0
0-375-19557-2.82294,0
1-139-64132-8.82299,0
1-00-347636-8.82307,0
1-85858-676-3.82318,0
1-03-869878-2.82320,0
0-395-61546-1.82328,0
1-74489-587-2.82341,0
1-168-94822-3.82348,0
1-350-51319-9.82352,1
1-71179-896-7.82367,0
0-7061-6918-2.82374,0
0-306-94915-6.82380,0
0-17-095596-6.82384,0
1-68025-113-9.82406,0
0-907849-75-X.82413,0
1-66862-480-X.82437,0
1-61334-056-7.82446,0
1-82519-310-X.82453,0
0-07-894214-4.82455,0
0-85113-818-7.82458,0
1-63168-580-5.82460,0
0-13-762820-X.82461,0
1-79009-647-2.82471,0
0-17-783022-0.82473,0
1-66629-242-7.82476,0
1-74172-093-1.82501,0
1-276-45295-0.82505,0
1-375-10982-0.82513,0
1-380-99894-8.82516,0
0-12-061069-8.82517,0
1-950331-22-9.82524,0
0-682-81665-5.82537,0
0-900890-73-8.82548,0
0-17-744890-3.82568,0
1-348-03165-4.82576,0
0-201-92411-0.82601,0
0-13-271870-7.82602,0
0-473-49994-0.82604,0
0-553-41433-X.82610,0
0-634-13484-1.82623,0
1-4583-4458-4.82632,0
0-311-21656-0.82640,1
1-256-03749-4.82646,0
0-9717491-9-1.82655,0
1-4180-2975-0.82656,0
0-04-829314-8.82677,0
1-07-723571-2.82687,0
1-79167-073-3.82689,0
0-7294-0866-3.82690,0
0-474-33355-8.82692,0
0-470-18508-2.82695,0
1-71152-545-6.82718,0
0-286-63871-1.82737,0
1-5111-5050-5.82752,0
0-7115-3824-7.82756,0
0-579-21401-X.82766,0
0-947044-65-5.82768,0
1-284-06516-2.82783,0
0-04-466652-7.82786,0
0-8044-3116-7.82808,0
1-191-54314-5.82823,0
1-09-472681-8.82830,0
1-69923-119-2.82838,0
1-336-31387-0.82839,0
1-104-15961-9.82842,0
1-188-47652-1.82857,0
0-03-071218-1.82860,0
1-02-536631-X.82865,0
1-05-727339-2.82868,0
1-7352560-3-X.82875,0
1-226-15830-7.82880,0
0-939246-58-9.82886,0
1-75629-623-5.82889,0
1-890534-11-0.82891,0
1-363-47209-7.82900,0
0-00-396611-9.82902,0
0-7683-3323-7.82903,0
1-05-174102-5.82918,0
0-251-31399-9.82922,0
1-69060-553-7.82926,0
0-684-03611-8.82930,0
1-5240-6193-X.82941,0
0-7405-4511-6.82945,0
0-9550238-8-2.82957,0
1-5336-7412-4.82961,0
1-57609-030-2.82977,0
0-11-344357-9.82987,0
0-650-91034-6.82993,0
1-105-51220-7.82999,0
0-203-53346-1.83014,0
0-01-023321-0.83031,0
1-62225-428-7.83044,0
0-16-769987-3.83045,0
1-4722-9020-8.83048,0
1-86518-341-5.83070,0
1-189-04601-6.83080,0
1-971685-23-2.83094,0
1-4313-7327-3.83097,0
0-660-07989-5.83101,0
0-442-46352-9.83103,0
1-991730-14-4.83111,0
1-67386-868-1.83114,0
0-7279-1478-2.83130,0
1-145-84817-6.83136,0
1-72033-022-0.83139,0
1-06-174930-4.83151,0
0-03-593019-5.83156,0
1-76440-951-5.83157,0
0-266-41649-7.83172,0
1-07-582776-0.83173,0
0-391-44732-7.83180,0
0-04-934907-4.83196,0
0-255-80185-8.83197,0
1-5060-2542-0.83212,0
1-60526-615-9.83226,0
1-5339-7009-2.83233,0
1-83563-383-8.83238,0
1-214-52590-3.83244,0
0-345-62757-1.83251,0
0-8387-5994-7.83262,0
1-190-51486-9.83296,0
0-8126-0851-8.83302,0
1-06-468069-0.83304,0
1-55951-187-7.83312,0
0-472-19383-X.83318,0
0-09-231843-6.83339,0
1-02-736626-0.83342,0
1-952576-32-6.83350,0
0-01-106156-1.83355,0
0-19-514829-0.83371,0
1-4873-8407-6.83374,0
0-407-54063-6.83382,0
1-953018-55-6.83397,0
1-378-02456-7.83403,0
0-930451-01-5.83404,0
1-332-60336-X.83427,0
1-158-45019-2.83439,0
1-86459-595-7.83449,0
0-524-74981-7.83450,0
0-556-53994-X.83451,0
1-4387-6278-X.83455,0
0-634-98179-X.83465,0
0-636-93070-X.83469,0
1-06-525024-X.83477,0
1-9843-0062-8.83481,0
0-04-980614-9.83488,0
1-79261-396-2.83497,0
0-477-59158-2.83500,0
0-8179-9582-X.83506,0
0-07-883678-6.83513,0
1-263-61210-5.83514,0
0-8444-9210-8.83524,0
1-906536-43-0.83526,0
1-02-246635-6.83532,0
0-450-32517-2.83533,0
1-60257-593-2.83538,0
1-940667-11-9.83555,0
0-555-75800-1.83590,0
1-162-95716-6.83597,0
0-399-77528-5.83602,0
1-224-37481-9.83603,0
0-398-45719-0.83606,0
1-68184-480-X.83626,0
0-402-69299-3.83636,0
1-74022-560-0.83646,0
0-213-73607-1.83647,0
1-67848-612-4.83663,0
0-88858-994-8.83666,0
1-73174-163-4.83669,0
0-86858-255-7.83673,0
0-658-18213-7.83712,0
0-356-56808-3.83723,0
1-76044-837-0.83738,0
1-84338-222-9.83740,0
0-475-05086-X.83750,0
0-449-21004-9.83784,0
1-896414-08-7.83786,0
1-07-701830-4.83802,0
0-932799-63-9.83805,0
1-4438-4708-9.83815,0
0-09-344643-8.83824,0
1-59258-906-5.83856,0
0-235-73136-6.83866,0
0-675-61742-1.83886,0
1-69943-916-8.83901,0
0-641-37481-X.83917,0
1-70509-342-6.83930,0
0-7143-4860-0.84008,0
0-399-54314-7.84029,0
0-9933026-7-X.84032,0
0-488-24247-9.84035,0
1-4422-5950-7.84043,0
0-86857-603-4.84069,0
1-4768-4342-2.84080,0
0-14-745563-4.84085,0
1-315-91129-9.84086,0
1-4061-6672-3.84089,0
0-941367-50-9.84142,1
0-355-20954-3.84145,0
1-66964-170-8.84151,0
0-220-15129-6.84164,0
1-59662-103-6.84174,0
0-212-70763-9.84192,0
1-59351-108-6.84195,0
1-62075-030-9.84212,0
1-72304-405-9.84216,0
1-396-20813-5.84224,0
0-7167-8164-6.84232,0
1-57520-361-8.84235,0
0-688-56265-5.84244,0
0-7726-9130-4.84251,0
1-256-53377-7.84262,0
0-459-21358-X.84269,0
0-315-70867-0.84286,0
1-4825-6008-9.84290,0
0-671-46076-5.84294,0
1-75735-968-0.84297,0
0-02-326074-2.84298,0
1-74024-891-0.84324,1
0-664-24666-4.84326,0
1-07-932509-3.84327,0
0-674-71667-1.84331,0
0-441-06172-9.84343,0
0-396-08536-9.84345,0
0-15-626441-2.84349,0
0-387-79079-9.84357,0
0-912201-32-0.84360,0
0-210-73205-9.84364,0
1-78627-505-8.84365,0
1-60350-028-6.84367,0
1-65587-137-4.84383,1
0-9801712-8-8.84384,0
1-345-34239-X.84402,0
1-63273-037-5.84407,0
1-85297-974-7.84413,0
0-319-14358-9.84420,0
0-281-28668-X.84437,0
0-88560-406-7.84444,0
0-7491-8671-2.84446,0
0-632-14000-3.84466,0
0-7061-7658-8.84479,0
0-666-67313-6.84482,0
0-530-94905-9.84499,0
1-55692-207-8.84516,0
0-87184-876-7.84520,0
0-8059-1601-6.84523,0
0-7643-5609-7.84525,0
1-100-20682-5.84526,0
1-260-30365-9.84531,0
1-4463-4213-1.84539,0
0-323-29319-0.84562,0
1-57890-169-3.84586,0
1-4273-7171-7.84601,0
0-399-79158-2.84616,0
1-09-252722-2.84620,0
0-643-76344-9.84638,0
0-7422-1064-2.84652,0
1-06-118390-4.84660,0
1-06-691749-3.84663,0
0-368-02962-X.84664,0
0-327-99306-5.84668,0
1-378-96128-5.84691,0
1-175-79012-5.84697,0
1-85054-607-X.84699,0
1-4975-7922-8.84703,0
1-5001-4276-X.84715,0
1-126-57639-5.84733,0
1-81987-946-1.84758,0
1-305-72950-1.84765,0
1-64799-695-3.84780,0
1-58433-825-3.84784,0
1-972946-28-5.84795,0
0-7401-5162-2.84810,0
1-959130-74-9.84816,0
1-4785-9105-6.84818,0
1-09-297285-4.84821,0
0-457-00355-3.84827,0
1-225-35334-3.84838,0
1-360-29586-0.84839,0
0-89878-682-7.84866,0
1-63751-644-4.84871,0
0-7012-4335-X.84874,0
0-7959-6425-0.84881,0
0-384-10268-9.84889,0
0-274-96106-7.84894,1
1-4257-8397-X.84899,0
0-446-98237-7.84905,0
0-87831-341-9.84907,0
0-402-45392-1.84912,0
1-879215-54-3.84914,0
1-9863-4653-6.84915,0
1-5228-3453-2.84922,0
1-63415-604-8.84934,0
1-114-14451-7.84941,0
0-08-077438-5.84964,0
0-612-85016-1.84966,0
0-501-08140-2.84970,0
0-581-56942-3.84973,0
0-7092-0776-X.84974,1
0-587-56958-1.84976,0
1-81597-504-0.84983,0
0-13-049751-7.84986,0
0-670-77140-6.84989,0
0-388-96833-8.84999,0
1-79870-380-7.85007,1
0-697-17738-6.85012,1
0-507-40771-7.85019,1
1-73136-034-7.85075,0
1-965588-46-8.85082,0
1-188-94619-6.85107,0
0-7667-4387-X.85108,0
1-09-373347-0.85121,0
0-85834-935-3.85130,0
0-425-56357-X.85135,0
1-75415-304-6.85144,0
0-223-40366-0.85145,0
1-248-57600-4.85147,0
0-487-73344-4.85149,0
1-942939-97-3.85154,0
0-9780746-6-1.85159,0
0-548-97648-1.85170,0
0-443-50811-9.85171,0
1-08-739882-7.85172,0
1-4670-5371-6.85186,1
1-72337-377-X.85196,0
1-970771-68-2.85211,0
1-02-934314-4.85213,0
1-281-97816-7.85216,0
1-266-83827-9.85222,0
0-303-28135-9.85237,0
0-496-43869-7.85238,0
1-70063-087-3.85243,0
1-74212-893-9.85245,0
1-989375-55-3.85251,0
1-108-46033-X.85253,1
0-352-48733-X.85259,0
0-656-49406-9.85280,0
1-105-00524-0.85297,0
1-79730-709-6.85300,0
1-85655-352-3.85322,0
0-501-00439-4.85330,1
1-952181-40-2.85332,0
1-953286-37-2.85333,0
1-101-82597-9.85342,0
1-132-55125-0.85352,0
0-395-68380-7.85355,0
0-504-75938-8.85360,1
1-993628-89-4.85361,0
1-932785-16-7.85366,0
0-370-58013-3.85367,0
0-601-16260-9.85389,0
1-345-37862-9.85403,0
0-285-99853-6.85419,0
0-230-62237-2.85430,0
1-219-10922-3.85434,0
0-07-251404-3.85435,0
1-56957-731-5.85446,0
0-8175-1814-2.85496,0
1-67079-856-9.85504,0
0-13-873235-3.85520,0
0-563-13817-3.85530,0
0-09-418285-X.85532,0
1-72230-133-3.85560,0
1-4036-6274-6.85568,0
1-72857-345-9.85598,0
0-414-49669-8.85608,0
1-84836-634-5.85612,0
0-416-51357-3.85618,0
1-70190-715-1.85626,0
0-87352-011-4.85630,0
1-84993-539-4.85639,0
1-9843-2869-7.85649,0
0-471-51573-6.85667,0
0-435-11025-X.85681,0
1-4142-9784-X.85693,0
0-679-62321-3.85700,0
0-7552-0352-6.85710,0
0-549-19358-8.85715,0
1-241-00795-0.85722,0
1-75268-311-0.85739,0
0-88155-717-X.85740,0
1-159-26879-7.85748,0
0-942873-19-X.85763,0
1-85587-174-2.85793,0
0-223-05232-9.85796,0
1-65651-706-X.85810,0
1-06-795534-8.85813,0
1-65675-655-2.85821,0
1-55305-196-3.85823,0
0-06-863681-4.85827,0
1-84859-920-X.85829,0
1-922594-16-4.85864,0
1-03-536531-6.85872,0
1-71132-545-7.85874,0
1-188-45247-9.85927,0
1-59884-554-3.85937,0
0-282-49494-4.85960,0
1-256-02346-9.85967,0
0-616-91864-X.85968,0
1-65452-007-1.85980,0
0-7182-6626-9.85994,0
1-71560-402-4.86014,0
1-292-35102-0.86019,0
1-393-62495-2.86030,0
1-120-54825-X.86034,0
0-05-903406-8.86036,0
1-57679-609-4.86043,0
1-291-50377-3.86061,0
0-340-68293-0.86072,0
1-373-20490-7.86084,0
1-107-00795-X.86105,0
1-07-240403-6.86110,0
0-7572-2753-8.86114,0
1-299-65132-1.86121,0
1-71536-796-0.86130,0
0-88512-078-7.86143,0
0-413-29862-0.86150,0
0-623-08011-7.86151,0
0-614-72588-7.86164,0
0-311-34887-4.86166,0
0-274-48939-2.86175,0
1-4454-4406-2.86179,0
0-290-64125-X.86196,0
1-01-947422-X.86205,0
1-202-57112-3.86228,0
1-71361-912-1.86237,0
1-85710-918-X.86244,0
0-401-29006-9.86260,0
0-628-93508-0.86269,0
1-157-28919-3.86277,1
1-4365-9264-X.86290,0
0-575-34030-4.86308,0
1-320-48626-6.86309,0
0-85752-374-0.86310,0
1-895219-36-1.86325,0
0-03-233047-2.86340,0
0-8464-8729-2.86350,0
0-8237-0218-9.86363,0
1-332-51447-2.86365,0
1-69698-148-4.86369,0
1-160-52005-4.86370,0
0-7963-0178-6.86380,0
1-59960-260-1.86388,0
0-942255-51-8.86389,0
0-657-77826-5.86425,0
1-66036-259-8.86432,0
1-66741-361-9.86442,0
0-570-21821-7.86447,0
0-9828802-3-5.86464,0
1-06-556122-9.86467,0
1-77023-904-9.86471,0
0-304-03278-6.86483,0
1-205-51050-8.86486,0
1-70696-630-X.86517,0
1-04-061140-0.86523,0
0-14-665480-3.86524,0
0-08-309396-6.86528,0
1-4525-6185-0.86531,0
1-07-702790-7.86569,0
0-598-57105-1.86570,0
1-266-43703-7.86574,0
0-86466-296-3.86575,0
0-214-34506-8.86585,0
0-444-88895-0.86586,0
1-259-93926-X.86589,0
1-03-065967-2.86591,0
0-310-94394-9.86595,0
0-13-743979-2.86605,0
0-247-87693-3.86611,0
0-9805686-4-1.86613,0
1-00-146559-8.86632,0
0-327-37252-4.86643,0
1-86893-045-9.86675,0
0-247-57879-7.86688,0
0-02-154921-4.86697,0
0-673-27239-7.86701,0
1-5426-7292-9.86705,0
1-71545-010-8.86724,0
0-7574-5103-9.86730,0
0-544-28890-4.86752,0
0-516-99022-5.86796,0
1-05-337101-2.86802,0
0-14-281632-9.86820,0
1-55100-642-1.86833,0
0-88238-826-6.86838,0
0-424-66414-3.86844,0
0-7777-0434-X.86849,0
1-65276-249-3.86851,0
1-157-66790-2.86853,0
0-612-29382-3.86862,0
1-65724-160-2.86868,0
0-85342-386-5.86891,0
0-16-707827-5.86893,0
1-80290-171-X.86897,0
1-222-88771-1.86899,0
1-4289-0902-8.86909,0
0-7971-8396-5.86921,0
1-908110-70-8.86924,1
0-355-43521-7.86930,0
0-14-054553-0.86950,0
0-16-405055-8.86955,0
0-485-91216-3.86966,0
1-09-824008-1.86967,0
1-64199-827-X.86986,0
0-16-333839-6.86993,1
1-67959-298-X.87011,0
1-365-76245-9.87039,0
1-4215-5242-6.87066,0
1-4318-1906-9.87076,0
1-57020-138-2.87088,0
1-62107-185-5.87094,0
0-353-94656-7.87095,0
1-81604-033-9.87123,0
1-9802-0733-X.87145,0
0-7433-8812-7.87179,0
0-600-24376-1.87182,0
1-995852-18-X.87184,0
1-81146-159-X.87209,0
1-133-70278-3.87220,0
1-881498-99-9.87227,0
1-360-25704-7.87230,0
1-877815-07-1.87238,0
0-599-63373-5.87250,0
0-611-88639-1.87251,0
0-7939-0278-9.87259,0
1-4664-0117-6.87272,0
1-68819-831-8.87288,0
0-947099-87-5.87295,0
1-238-65161-5.87296,0
1-66526-956-1.87303,0
0-09-401011-0.87307,0
0-480-44848-5.87321,0
0-88131-303-3.87323,0
0-390-22842-7.87325,0
0-8171-8288-8.87348,0
1-264-06759-3.87357,0
1-5257-3014-2.87371,0
1-72610-378-1.87374,0
0-253-69460-4.87378,0
1-190-46963-4.87379,0
0-8458-3124-0.87381,0
0-697-76421-4.87382,0
1-80344-175-5.87387,0
1-314-00278-3.87388,0
1-77469-056-X.87403,0
1-222-23884-5.87422,0
1-84826-202-7.87427,0
0-86103-730-8.87436,0
1-176-64142-5.87441,0
0-13-927730-7.87445,0
1-209-28748-X.87452,0
1-79115-630-4.87460,0
1-145-94227-X.87485,0
1-371-36607-1.87501,0
1-55406-368-X.87515,0
0-529-41027-3.87518,0
1-5461-5929-0.87546,0
0-912059-82-6.87547,0
1-115-62963-8.87551,0
1-72331-762-4.87559,0
1-894610-93-8.87560,0
1-921646-50-0.87578,0
0-358-77301-6.87586,0
0-629-72769-4.87592,0
0-88055-753-2.87596,0
0-17-547702-7.87607,0
0-638-80557-0.87613,0
1-59791-365-0.87615,0
1-9788-1132-2.87620,0
1-945712-22-8.87624,0
1-76565-732-6.87627,0
0-333-49924-7.87644,0
0-9762960-1-2.87684,0
0-7693-1212-8.87693,0
0-397-59258-2.87700,0
1-211-21767-1.87732,0
1-66120-987-4.87743,0
1-954766-77-7.87752,0
1-123-55450-1.87757,0
0-930955-37-4.87777,0
1-08-234836-8.87792,0
0-6480543-5-7.87796,0
1-72535-912-X.87800,0
1-82161-810-6.87816,0
1-249-61896-7.87852,0
1-07-561379-5.87860,0
0-18-501548-4.87874,0
0-325-58717-5.87890,0
0-18-320754-8.87901,0
1-84502-687-X.87902,0
0-9975256-6-5.87941,0
0-549-23608-2.87948,0
1-941203-49-3.87952,0
1-369-87615-7.87958,0
0-10-882191-9.87961,0
0-544-23152-X.87990,0
1-920200-22-3.87994,0
1-78570-823-6.88007,0
0-523-43853-2.88010,0
1-83872-166-5.88016,0
1-315-56918-3.88021,0
1-237-80242-3.88025,1
1-893922-85-5.88036,0
0-88622-362-8.88045,0
0-7890-8128-8.88050,0
0-329-01540-0.88053,0
0-515-53927-9.88063,0
1-4051-4402-5.88069,0
1-00-984417-2.88071,0
0-223-00373-5.88095,0
0-251-43467-2.88110,0
0-440-86252-3.88111,0
0-9583903-6-3.88117,0
1-286-82715-9.88130,0
1-7347569-6-9.88131,0
